2201	pers.2980	25574600	27303609	155	3.1878
2203	pers.2341	25649373	27388827	160	3.1928
2206	pers.2847	24909308	27380168	274	4.6404
2212	pers.2421	24903709	27060197	223	4.086
2214	pers.2744	25718347	27388827	149	3.0599
2220	pers.2949	25528168	27342043	178	3.3456
2221	pers.2363	25447386	27378426	201	3.5672
2221	pers.2508	25698318	27378426	149	3.0802
2221	pers.2934	25485076	27378426	198	3.4936
2224	pers.2454	25430461	27358718	204	3.5656
2224	pers.2819	25430461	27303609	196	3.4687
2228	pers.2372	25375393	27311284	207	3.5902
2229	pers.2865	25034825	27290249	234	4.2293
2238	pers.2306	24999468	27380168	256	4.4585
2261	pers.2603	23611690	27304912	497	7.2388
2269	pers.2400	23599399	27362253	510	7.3665
2273	pers.2608	25294659	27330484	220	3.783
2281	pers.2878	25498990	27307555	182	3.3417
2286	pers.2688	22043242	27187604	866	10.6223
2287	pers.2382	25090889	27303609	224	4.1406
2287	pers.2830	25294659	27360991	224	3.8366
2294	pers.2545	25280969	27389867	234	3.9144
2294	pers.2948	25283072	27266330	211	3.6928
2308	pers.2309	25671898	27388827	156	3.1493
2309	pers.2981	25654467	27388827	159	3.183
2318	pers.2842	25524261	27311284	179	3.2991
2326	pers.2865	24954843	27290249	251	4.3902
2327	pers.2920	25065124	27083162	193	3.802
2331	pers.2887	25392835	27311284	204	3.556
2336	pers.2991	25654467	27389867	160	3.1848
2343	pers.2875	25574663	27378426	167	3.3192
2343	pers.2928	25574663	27378426	167	3.3192
2344	pers.2662	25671898	27382748	154	3.1386
2345	pers.2608	25347278	27330484	211	3.6793
2346	pers.2887	24859365	27311284	279	4.6204
2360	pers.2436	25441417	27246326	182	3.3462
2360	pers.2819	24885725	27360156	278	4.653
2362	pers.2996	25530103	27254897	163	3.1882
2363	pers.2403	25447386	27378426	201	3.5672
2363	pers.2405	24909308	27360156	269	4.6053
2363	pers.2799	25447386	27378426	201	3.5672
2364	pers.2799	25555339	27358718	170	3.322
2377	pers.2420	24993416	27255956	237	4.252
2382	pers.2732	25564184	27303609	160	3.208
2382	pers.2830	25294659	27303609	214	3.7357
2383	pers.2739	25673037	27358718	146	3.0942
2386	pers.2665	24954843	27290249	251	4.3902
2386	pers.2865	24954843	27290249	251	4.3902
2386	pers.2970	24954843	27290249	251	4.3902
2403	pers.2508	25698318	27378426	149	3.0802
2403	pers.2934	25516294	27378426	190	3.4327
2406	pers.2610	23746740	27388827	468	7.092
2406	pers.2657	24909308	27358718	268	4.6027
2419	pers.2753	24999468	27012320	194	3.8075
2425	pers.2816	24899817	27313701	270	4.5427
2442	pers.2516	25305325	27388827	228	3.8645
2442	pers.2696	25347278	27388827	222	3.7818
2442	pers.2990	25383221	27388827	219	3.7111
2448	pers.2920	25065124	27083162	193	3.802
2450	pers.2522	25627448	27360156	153	3.1849
2454	pers.2819	25410177	27303609	198	3.5084
2454	pers.2965	25410177	27358718	206	3.6053
2465	pers.2721	24627802	27390243	330	5.2323
2467	pers.2547	25491444	27378426	196	3.4811
2476	pers.2887	24312955	27313701	374	5.7517
2478	pers.2540	25297828	27387140	229	3.8764
2493	pers.2650	25703630	27387140	151	3.0853
2498	pers.2999	25574710	27216380	139	3.0335
2501	pers.2608	25611835	27342043	155	3.1832
2506	pers.2534	24885725	27360156	278	4.653
2506	pers.2881	25677384	27360156	146	3.0884
2508	pers.2799	25698318	27378426	149	3.0802
2513	pers.2828	25053035	27358718	237	4.3133
2516	pers.2537	25491444	27388827	200	3.4993
2516	pers.2630	25574600	27388827	172	3.3376
2516	pers.2879	25396665	27388827	216	3.6847
2523	pers.2909	25654467	27358718	150	3.1301
2529	pers.2985	25441417	27311284	194	3.4608
2534	pers.2669	24885725	27360156	278	4.653
2534	pers.2853	24861610	27360156	282	4.7018
2535	pers.2771	25574600	27237568	144	3.0712
2535	pers.2986	25574600	27237568	144	3.0712
2537	pers.2696	25441165	27388827	208	3.5976
2537	pers.2990	25441165	27388827	208	3.5976
2537	pers.2999	25441165	27388827	208	3.5976
2538	pers.2572	22043242	27360156	894	10.9267
2540	pers.2559	25294659	27387140	230	3.8826
2540	pers.2603	25698318	27360991	146	3.0495
2540	pers.2670	25698318	27360991	146	3.0495
2540	pers.2726	25698318	27360991	146	3.0495
2546	pers.2744	25583776	27388827	168	3.3198
2547	pers.2677	25555339	27378426	175	3.3567
2547	pers.2747	25485076	27378426	198	3.4936
2548	pers.2863	24900825	27092939	233	4.15
2555	pers.2909	25525887	27342043	181	3.35
2561	pers.2883	24740085	27303609	296	4.8497
2572	pers.2698	25564184	27360156	169	3.3075
2608	pers.2625	25294659	27330484	220	3.783
2608	pers.2814	25611835	27330484	154	3.1629
2610	pers.2657	24909308	27342043	267	4.5734
2610	pers.2926	24885725	27388827	286	4.7033
2610	pers.2935	25099314	27388827	237	4.2736
2630	pers.2696	25527874	27388827	189	3.4284
2630	pers.2999	25527874	27388827	189	3.4284
2646	pers.2864	25746490	27388827	141	3.0058
2657	pers.2926	24909308	27358718	268	4.6027
2657	pers.2935	25099314	27342043	227	4.1914
2660	pers.2882	25441165	27234560	179	3.3259
2661	pers.2887	25396665	27311284	203	3.5484
2669	pers.2881	25677384	27360156	146	3.0884
2678	pers.2816	24894466	27313701	271	4.5535
2696	pers.2879	25396665	27388827	216	3.6847
2720	pers.2914	25410177	27389867	216	3.66
2722	pers.2860	24872977	27090823	237	4.2027
2732	pers.2773	25703630	27360156	144	3.0379
2732	pers.2830	25623191	27360156	154	3.1931
2740	pers.2972	25294659	27313701	219	3.7534
2753	pers.2953	25091608	27390243	242	4.2915
2799	pers.2934	25441417	27378426	203	3.5789
2819	pers.2965	24685740	27303609	297	4.961
2879	pers.2990	25383221	27388827	219	3.7111
2879	pers.2999	25396665	27388827	216	3.6847
2887	pers.2909	25553892	27342043	171	3.2956
2949	pers.2980	25574600	27303609	155	3.1878
2021	pers.2379	25387940	27456486	228	3.8183
2021	pers.2843	25611835	27360156	157	3.2151
2069	pers.2537	25441165	27474570	223	3.7453
2073	pers.2352	25564184	27430354	183	3.4295
2073	pers.2532	25564184	27430354	183	3.4295
2073	pers.2913	25564184	27430354	183	3.4295
2091	pers.2998	24646953	27506956	345	5.3925
2096	pers.2537	25383221	27474570	234	3.8588
2114	pers.2519	25499291	27474570	211	3.6317
2154	pers.2721	24740085	27456486	323	5.1159
2179	pers.2632	25673037	27436464	162	3.2295
2191	pers.2669	25018991	27493098	274	4.6144
2246	pers.2425	25718347	27401145	153	3.0815
2246	pers.2678	25718347	27402403	154	3.0837
2275	pers.2691	25715522	27437284	158	3.1491
2341	pers.2400	25761567	27451431	144	3.0853
2442	pers.2537	25485076	27474570	217	3.6595
2442	pers.2632	25387940	27430354	224	3.7736
2442	pers.2999	25392835	27389867	218	3.6941
2443	pers.2600	25444558	27456486	216	3.7073
2506	pers.2578	25766176	27430354	140	3.0397
2506	pers.2669	24753731	27493098	330	5.1516
2521	pers.2755	25049909	27465570	261	4.5045
2537	pers.2879	25441165	27474745	224	3.7456
2568	pers.2735	25387940	27402403	223	3.7257
2632	pers.2756	25551611	27430354	188	3.4539
2632	pers.2882	24618346	27436464	340	5.3316
2669	pers.2853	24885725	27493098	304	4.8832
2677	pers.2752	25572703	27430354	180	3.4129
2821	pers.2939	25671898	27436464	163	3.2317
2875	pers.2928	25564184	27380168	174	3.3426
2879	pers.2981	24360082	27506956	404	5.9872
2910	pers.2981	25611835	27506956	187	3.4675
2002	pers.2475	25574663	27515782	195	3.5533
2007	pers.2700	25383221	27360156	211	3.6608
2011	pers.2325	25698318	27556480	186	3.38
2034	pers.2325	25698318	27556480	186	3.38
2037	pers.2331	25383221	27234560	190	3.4394
2046	pers.2330	24885725	27556480	319	4.9849
2046	pers.2852	25564184	27556480	210	3.6394
2046	pers.2853	24862534	27556480	322	5.0319
2058	pers.2987	24872977	27083162	236	4.1891
2060	pers.2546	25014703	27587329	296	4.7783
2067	pers.2524	22302518	27437284	802	10.4454
2069	pers.2442	22158972	27556480	876	10.9828
2088	pers.2954	24422869	27556480	405	5.9357
2089	pers.2696	25603440	27515782	191	3.4975
2096	pers.2442	25441165	27556480	241	3.8792
2097	pers.2593	24861610	27576590	328	5.0687
2106	pers.2698	24922107	27562437	311	4.9217
2110	pers.2941	25837100	27587329	156	3.1675
2126	pers.2792	24447140	27576590	404	5.9201
2135	pers.2276	22873039	27592804	692	9.3824
2136	pers.2140	25766176	27539643	165	3.2222
2136	pers.2579	25564184	27539643	208	3.612
2141	pers.2526	25396665	27255956	193	3.4508
2142	pers.2316	25528168	27402403	193	3.4516
2146	pers.2492	23445230	27515782	587	7.9682
2146	pers.2602	24380348	27517765	405	5.9618
2151	pers.2441	25392835	27035295	157	3.067
2157	pers.2809	25792569	27576590	168	3.234
2157	pers.2914	25410177	27576590	253	3.9748
2159	pers.2596	25774732	27550930	165	3.2239
2161	pers.2753	23768183	27518543	489	7.2658
2164	pers.2933	25528168	27556480	221	3.7094
2172	pers.2612	25499291	27587329	235	3.8192
2172	pers.2727	25499291	27550930	228	3.7563
2186	pers.2941	25837100	27587329	156	3.1675
2191	pers.2681	25410177	27576590	253	3.9748
2205	pers.2403	25583776	27515782	192	3.5357
2205	pers.2489	25383221	27512890	242	3.9225
2205	pers.2812	25383221	27512890	242	3.9225
2240	pers.2305	25328549	27562437	260	4.1107
2244	pers.2998	25091608	27587329	279	4.6242
2248	pers.2422	24848570	27590097	334	5.1186
2250	pers.2973	25837100	27590097	157	3.1723
2253	pers.2453	25525887	27380168	188	3.417
2253	pers.2626	25525887	27471250	204	3.5741
2262	pers.2337	25527039	27518543	216	3.6503
2262	pers.2789	25527039	27520476	217	3.6533
2276	pers.2834	24909308	27592804	319	5.0003
2276	pers.2941	25837100	27587329	156	3.1675
2294	pers.2531	25294659	27390243	233	3.888
2312	pers.2775	25891594	27576590	143	3.045
2330	pers.2624	24885725	27556480	319	4.9849
2330	pers.2870	24885725	27556480	319	4.9849
2331	pers.2603	25383221	27234560	190	3.4394
2331	pers.2661	25396665	27388827	216	3.6847
2331	pers.2726	25383221	27234560	190	3.4394
2333	pers.2498	25857720	27556480	142	3.0746
2338	pers.2596	25774732	27550930	165	3.2239
2340	pers.2482	24740085	27576590	351	5.3161
2340	pers.2837	24408492	27576590	412	6.0006
2340	pers.2846	24604890	27576590	375	5.5935
2340	pers.2934	24604890	27576590	375	5.5935
2346	pers.2661	25396665	27539643	247	3.9389
2359	pers.2593	24404093	27576590	414	6.0098
2364	pers.2596	25774732	27550930	165	3.2239
2365	pers.2391	25574600	27576590	210	3.6542
2377	pers.2596	25774732	27550930	165	3.2239
2382	pers.2852	25564184	27303609	160	3.208
2382	pers.2982	25564184	27303609	160	3.208
2390	pers.2626	25747249	27471250	153	3.1462
2391	pers.2582	25748042	27576590	177	3.3194
2393	pers.2408	23768183	27390243	465	7.048
2398	pers.2983	25528168	27539643	219	3.682
2408	pers.2848	24618875	27590097	372	5.5881
2432	pers.2826	25671898	27557515	190	3.4327
2442	pers.2630	25527874	27556480	222	3.71
2442	pers.2879	23337531	27556480	627	8.2726
2443	pers.2583	25817967	27576590	162	3.1854
2449	pers.2696	25611835	27515782	189	3.4813
2476	pers.2661	25396665	27550930	248	3.957
2488	pers.2648	25798548	27523638	157	3.1343
2491	pers.2821	25703630	27562437	188	3.3802
2491	pers.2939	25671898	27437284	164	3.2331
2516	pers.2990	25383221	27587329	258	4.0463
2523	pers.2887	25654467	27576590	197	3.4996
2524	pers.2924	24991714	27437284	269	4.5731
2530	pers.2779	25746490	27557515	175	3.2892
2537	pers.2630	25574600	27474745	188	3.4856
2546	pers.2983	25014703	27587329	296	4.7783
2555	pers.2887	25545570	27576590	221	3.7105
2583	pers.2596	25817967	27576590	162	3.1854
2596	pers.2798	25891614	27550930	136	3.0007
2607	pers.2676	25853697	27512890	133	3.012
2612	pers.2727	24618346	27550930	365	5.5215
2612	pers.2998	24614037	27539643	365	5.5123
2620	pers.2752	25528168	27556480	221	3.7094
2624	pers.2852	25671898	27556480	189	3.4309
2624	pers.2853	24862534	27556480	322	5.0319
2652	pers.2998	25091608	27587329	279	4.6242
2696	pers.2990	25383221	27587329	258	4.0463
2728	pers.2836	25758428	27518543	162	3.2032
2735	pers.2803	25840354	27559113	150	3.1123
2748	pers.2803	25746490	27559113	176	3.292
2768	pers.2973	25528168	27590097	228	3.7678
2852	pers.2870	25564184	27556480	210	3.6394
2853	pers.2870	24862534	27556480	322	5.0319
2883	pers.2945	25703630	27518543	178	3.3085
2928	pers.2982	25798717	27590097	167	3.2457
2941	pers.2988	25837100	27587329	156	3.1675
2990	pers.2999	25383221	27587329	258	4.0463
2011	pers.2694	25891614	27649946	160	3.1721
2015	pers.2750	23831553	27627259	495	7.3129
2015	pers.2757	25836060	27623929	166	3.233
2015	pers.2870	25583776	27618689	213	3.7094
2015	pers.2947	25392835	27623929	265	4.091
2023	pers.2818	23910740	27618689	482	7.1274
2024	pers.2926	24909308	27068744	223	4.0899
2034	pers.2694	25897431	27649946	158	3.161
2037	pers.2726	24740085	27603960	357	5.3636
2037	pers.2847	25858408	27627259	157	3.1961
2041	pers.2253	25525887	27550930	223	3.7045
2041	pers.2390	25747249	27550930	172	3.2766
2046	pers.2061	25823021	27674558	184	3.3448
2046	pers.2368	25823021	27674558	184	3.3448
2046	pers.2624	23731022	27674558	536	7.6118
2046	pers.2870	23731022	27674558	536	7.6118
2055	pers.2588	24223949	25839834	277	3.2439
2069	pers.2096	25441165	27623484	255	3.9955
2069	pers.2630	25527874	27623484	236	3.8263
2077	pers.2196	25823021	27627259	172	3.2637
2077	pers.2470	25823021	27627259	172	3.2637
2078	pers.2759	25825171	27623929	170	3.2538
2080	pers.2444	25051189	27618689	293	4.7595
2089	pers.2229	25034825	27623929	300	4.8014
2096	pers.2879	25441165	27623484	255	3.9955
2097	pers.2359	24783490	27643701	362	5.3439
2107	pers.2747	24753731	27105062	267	4.4706
2110	pers.2276	25792569	27654339	187	3.3687
2112	pers.2462	25603440	27634263	217	3.6982
2112	pers.2754	25649373	27634263	210	3.6094
2112	pers.2926	25053035	27670891	306	4.8461
2129	pers.2229	25671898	27623929	204	3.548
2129	pers.2326	25671898	27623929	204	3.548
2130	pers.2194	25387940	27623484	265	4.0998
2139	pers.2495	22857009	27388827	655	9.0744
2139	pers.2862	24631827	27388827	325	5.2215
2140	pers.2579	25766176	27623929	182	3.3667
2146	pers.2595	25498990	27627259	246	3.8891
2169	pers.2793	25096000	27634263	289	4.6968
2175	pers.2843	25581496	27670891	229	3.8041
2179	pers.2668	25897431	27634263	152	3.1339
2179	pers.2756	25673037	27634263	205	3.5637
2186	pers.2276	25572703	27654339	231	3.7925
2192	pers.2405	24234989	27623929	440	6.4465
2194	pers.2416	25387940	27623484	265	4.0998
2194	pers.2921	25387940	27623484	265	4.0998
2196	pers.2384	25583776	27627259	217	3.7243
2198	pers.2499	24962153	27654486	324	5.0004
2201	pers.2538	24999468	27623929	307	4.8724
2208	pers.2999	25673037	27515782	179	3.363
2220	pers.2980	25491444	27303609	183	3.3495
2221	pers.2403	25065124	27627259	293	4.7465
2221	pers.2799	24960796	27627259	316	4.9561
2225	pers.2269	24872977	27623929	335	5.1278
2229	pers.2386	25034825	27623929	300	4.8014
2238	pers.2595	25498990	27623929	245	3.8833
2274	pers.2500	25746490	27603960	185	3.3699
2274	pers.2664	25698318	27603960	197	3.4625
2274	pers.2973	25766176	27603960	178	3.3321
2276	pers.2988	25574663	27654339	228	3.7887
2284	pers.2904	25623191	27254897	138	3.0076
2287	pers.2732	25564184	27360156	169	3.3075
2304	pers.2556	23740181	27623484	519	7.5042
2308	pers.2336	24603862	27012320	273	4.6129
2330	pers.2488	25430461	27557515	247	3.9019
2331	pers.2670	25383221	27234560	190	3.4394
2348	pers.2664	24903709	27638142	330	5.0902
2349	pers.2526	25565706	27255956	153	3.1209
2360	pers.2702	25515632	27666667	254	3.9248
2371	pers.2733	25565706	27627259	225	3.7593
2375	pers.2479	24685740	26739548	233	3.9547
2384	pers.2470	25583776	27623929	216	3.7185
2395	pers.2759	24872977	27623929	335	5.1278
2403	pers.2489	25583776	27649946	224	3.7635
2403	pers.2812	25583776	27643701	223	3.7527
2406	pers.2926	24885725	27674558	347	5.1889
2412	pers.2444	24958563	27618689	313	4.9457
2425	pers.2678	24038750	27674558	483	6.9494
2431	pers.2691	25649373	27627259	209	3.5973
2442	pers.2668	25823021	27627259	172	3.2637
2442	pers.2756	25574600	27634263	222	3.7542
2444	pers.2477	24958563	27618689	313	4.9457
2444	pers.2995	24852749	27618689	338	5.1597
2462	pers.2754	25649373	27670891	220	3.6727
2481	pers.2542	24783490	27638142	358	5.3343
2482	pers.2846	24740085	27627259	362	5.404
2482	pers.2934	24740085	27623929	361	5.3982
2488	pers.2624	25430461	27674558	274	4.1041
2488	pers.2852	25564184	27557515	211	3.6412
2488	pers.2853	25430461	27557515	247	3.9019
2488	pers.2870	25430461	27674558	274	4.1041
2490	pers.2511	25623191	27308460	148	3.1021
2508	pers.2780	24960796	27623107	313	4.9489
2521	pers.2712	24993416	27068744	206	3.9202
2538	pers.2698	25564184	27623484	224	3.7557
2542	pers.2647	24667302	27638142	371	5.5719
2556	pers.2614	25551611	27674558	243	3.8678
2564	pers.2901	25703630	27638250	204	3.5117
2571	pers.2717	25897431	27603960	146	3.0814
2573	pers.2992	23645613	27638250	551	7.7357
2587	pers.2926	25430461	27358718	204	3.5656
2587	pers.2968	25515632	27358718	186	3.3993
2603	pers.2726	25313157	27603960	270	4.2131
2625	pers.2997	24885725	27670891	346	5.1832
2630	pers.2879	25527874	27623484	236	3.8263
2668	pers.2756	25897431	27654339	159	3.1686
2668	pers.2882	25897431	27627259	151	3.1218
2682	pers.2792	25766176	27623929	182	3.3667
2712	pers.2755	25438245	27068744	155	3.0376
2750	pers.2757	25836060	27654339	175	3.2856
2750	pers.2810	24852749	27060197	237	4.1892
2750	pers.2870	25698318	27618689	198	3.488
2756	pers.2882	25555339	27634263	229	3.7915
2757	pers.2870	25836060	27618689	163	3.2239
2757	pers.2947	25836060	27654486	176	3.2858
2759	pers.2944	25387940	27627259	267	4.1064
2792	pers.2804	25766176	27623929	182	3.3667
2792	pers.2859	24861610	27623929	338	5.1508
2794	pers.2812	25823021	27654339	180	3.3105
2837	pers.2846	24604890	27627259	386	5.6814
2837	pers.2934	24802608	27623929	353	5.2707
2846	pers.2934	22553951	27627259	762	10.1775
2847	pers.2949	25858408	27627259	157	3.1961
2866	pers.2945	25792569	27627259	179	3.3219
2870	pers.2947	25583776	27618689	213	3.7094
2926	pers.2935	25099314	27670891	297	4.7535
2037	pers.2670	25018991	27754614	329	5.0562
2049	pers.2184	24861610	27060197	234	4.1712
2061	pers.2806	25698318	27676233	215	3.5866
2089	pers.2326	24852749	27623929	341	5.1688
2096	pers.2630	25712846	27684347	217	3.5726
2104	pers.2797	24894466	27677482	347	5.1759
2136	pers.2259	24604890	27065095	282	4.7047
2141	pers.2236	25516294	27684347	260	3.9531
2166	pers.2551	24505928	27717820	427	6.0404
2184	pers.2758	25375393	27105062	175	3.2254
2225	pers.2659	24894466	27769906	359	5.332
2229	pers.2326	25034825	27717820	324	4.9616
2282	pers.2300	25564184	27677443	240	3.8481
2282	pers.2311	25581496	27677443	232	3.8145
2301	pers.2493	24900825	27083162	230	4.1327
2326	pers.2386	24852749	27623929	341	5.1688
2335	pers.2797	24962153	27677482	330	5.0392
2368	pers.2806	25698318	27676233	215	3.5866
2425	pers.2809	25837100	27676233	179	3.3205
2440	pers.2909	25915873	27717820	173	3.2412
2443	pers.2596	25746490	27714619	212	3.5592
2478	pers.2559	25297828	27677499	295	4.3697
2536	pers.2660	25441165	27755881	282	4.2214
2559	pers.2579	25858408	27677443	171	3.2819
2579	pers.2899	25858408	27677482	172	3.2819
2603	pers.2670	25387940	27717820	290	4.2608
2652	pers.2841	25525887	27714619	262	3.9856
2660	pers.2825	25441165	27754614	281	4.2193
2670	pers.2726	25392835	27603960	261	4.0564
2708	pers.2841	25525887	27714619	262	3.9856
2727	pers.2865	25491444	27714619	271	4.0527
2866	pers.2883	25792569	27518543	156	3.1377
2895	pers.2917	25441165	27769906	284	4.244
2007	pers.2499	25758428	28009107	234	4.0276
2009	pers.2821	23956446	27998641	523	7.6672
2010	pers.2159	25833105	27991919	212	3.8565
2010	pers.2281	26053853	27991919	185	3.4379
2010	pers.2418	25796020	27991919	221	3.9274
2011	pers.2239	25656485	27362253	152	3.1324
2021	pers.2541	25823021	27795243	201	3.5473
2030	pers.2537	25528168	27290249	170	3.2544
2039	pers.2305	25915873	27996637	194	3.7067
2041	pers.2453	25491444	27380168	197	3.4841
2047	pers.2428	25754287	28008845	234	4.035
2047	pers.2797	25761567	27991919	227	3.9934
2059	pers.2895	25441165	27788989	285	4.275
2059	pers.2917	25347278	27987638	312	4.7915
2077	pers.2631	25297828	28008845	327	4.9235
2082	pers.2551	24505928	27754614	428	6.1032
2086	pers.2277	22336865	27998641	881	11.3082
2086	pers.2985	25441417	27998641	301	4.6246
2089	pers.2129	25671898	27998641	250	4.1768
2089	pers.2153	25766176	27451431	143	3.0765
2099	pers.2389	25564184	28004916	272	4.3955
2110	pers.2186	25792569	27998641	224	3.9449
2110	pers.2988	25792569	27998641	224	3.9449
2129	pers.2386	25671898	27998641	250	4.1768
2132	pers.2408	24885725	27996637	379	5.7277
2140	pers.2264	25572703	27998641	268	4.3687
2140	pers.2672	25572703	27998641	268	4.3687
2150	pers.2796	25574500	27960558	261	4.3031
2153	pers.2386	25766176	27451431	143	3.0765
2157	pers.2789	24446174	27998641	461	6.633
2159	pers.2338	25574600	27996637	265	4.362
2166	pers.2796	25574500	27788989	250	4.0151
2174	pers.2185	25564184	27638250	229	3.7813
2186	pers.2411	24166855	28029614	504	7.2704
2186	pers.2435	23258165	28029614	717	9.2467
2194	pers.2796	25721787	27960558	236	4.0186
2224	pers.2965	25430461	28024044	312	4.6881
2245	pers.2903	25727739	28024044	245	4.1114
2252	pers.2890	25746490	27989274	232	4.0181
2264	pers.2766	24861610	27998641	384	5.7796
2271	pers.2945	25623191	27795243	240	3.9315
2283	pers.2667	25761567	27998641	229	4.0043
2333	pers.2389	25564184	28004916	272	4.3955
2334	pers.2978	24904506	27654486	336	5.1168
2338	pers.2364	25754287	27996637	230	4.0152
2338	pers.2377	25527874	27996637	282	4.4528
2364	pers.2798	25891614	27996637	197	3.7528
2365	pers.2582	25748042	27702117	209	3.535
2377	pers.2798	25891614	27996637	197	3.7528
2379	pers.2821	25383221	27998641	313	4.7386
2381	pers.2415	25515632	28008845	292	4.4964
2381	pers.2890	25746490	27987638	231	4.0155
2390	pers.2890	25746490	27987638	231	4.0155
2392	pers.2406	25484561	27451431	212	3.6213
2406	pers.2782	25387940	27013392	154	3.0376
2412	pers.2453	25574710	27380168	167	3.3221
2428	pers.2797	25761567	27991919	227	3.9934
2449	pers.2676	25812112	27984905	215	3.8852
2453	pers.2626	23683715	27380168	486	7.2139
2467	pers.2677	25564184	27984905	266	4.363
2467	pers.2747	24464557	27677482	427	6.0576
2471	pers.2497	25568286	28031455	277	4.4316
2482	pers.2837	24904506	27754614	351	5.287
2491	pers.2733	25565706	27627259	225	3.7593
2497	pers.2650	25557029	27474570	193	3.5194
2500	pers.2664	22043242	27654486	960	11.4285
2536	pers.2746	25441165	27998641	302	4.6251
2536	pers.2825	25392835	27991919	309	4.7089
2550	pers.2789	25498990	27998641	291	4.5121
2551	pers.2774	23572849	27754614	599	8.0931
2567	pers.2821	23616049	27998641	604	8.4043
2611	pers.2796	25574500	27960558	261	4.3031
2664	pers.2973	25042248	27654486	308	4.8393
2672	pers.2766	24861610	27998641	384	5.7796
2672	pers.2940	26003963	27998641	190	3.5429
2685	pers.2869	24999468	27255956	236	4.2398
2750	pers.2947	25392835	27996637	310	4.7167
2771	pers.2828	25656485	27998641	252	4.2066
2789	pers.2806	24446174	27998641	461	6.633
2789	pers.2899	25498990	27998641	291	4.5121
2828	pers.2986	25656485	27998641	252	4.2066
2049	pers.2758	25375393	28093435	336	4.9104
2061	pers.2368	25383221	28159863	340	5.0017
2089	pers.2449	25671898	28104295	274	4.3503
2095	pers.2857	24603862	26855908	270	4.3328
2214	pers.2546	24872977	28338729	409	6.3098
2222	pers.2783	25656485	27395761	161	3.1913
2399	pers.2693	25430461	27389867	214	3.6203
2689	pers.2833	24835439	27060197	241	4.2244
2037	pers.2949	25761567	28728525	271	5.1646
2056	pers.2619	25519856	28717333	327	5.6148
2073	pers.2931	25564184	27437284	185	3.4416
2127	pers.2498	24197033	28570072	525	8.0714
2127	pers.2686	25761567	28487570	261	4.7911
2127	pers.2836	25761567	28487570	261	4.7911
2159	pers.2281	25833105	28728525	256	5.0277
2196	pers.2470	25438245	28686128	339	5.7262
2215	pers.2949	25761567	28728525	271	5.1646
2272	pers.2811	24848570	28726755	429	6.9637
2272	pers.2904	24802608	28726755	440	7.0571
2281	pers.2418	25796020	28728525	265	5.0986
2293	pers.2936	25499291	28751114	335	5.7062
2304	pers.2949	25761567	27533326	165	3.2207
2307	pers.2807	25057672	27627259	294	4.7614
2331	pers.2476	25392835	27388827	217	3.6923
2346	pers.2476	24859365	28728525	428	6.9445
2369	pers.2527	26828316	28705240	203	3.1482
2557	pers.2897	25746490	27717820	213	3.5647
2682	pers.2804	25436553	28685585	340	5.7287
2776	pers.2936	25499291	28751114	335	5.7062
2804	pers.2859	25766176	28685585	263	5.0901
2011	pers.2034	25280594	28839734	383	6.2713
2023	pers.2724	24852749	27523638	322	4.9984
2119	pers.2733	26820283	28846576	223	3.3787
2133	pers.2908	25294659	27271027	211	3.6782
2134	pers.2287	25527874	28870860	346	5.8334
2177	pers.2437	27016546	28863276	217	3.0522
2177	pers.2857	27016546	28863276	217	3.0522
2244	pers.2652	25018991	28856089	409	6.8172
2338	pers.2798	25891614	28817953	250	5.0529
2356	pers.2961	24899817	27303609	265	4.525
2395	pers.2944	25396665	27913478	300	4.5732
2411	pers.2435	24685740	28829597	461	7.4533
2519	pers.2813	25865819	27987638	197	3.7872
2531	pers.2545	24946959	28870860	428	6.9845
2545	pers.2868	25432410	28846576	362	5.983
2678	pers.2809	25837100	28846576	267	5.2006
2724	pers.2895	25392835	28915132	379	6.1649
2809	pers.2914	25792569	28870226	286	5.3214
2811	pers.2904	24783490	28877681	465	7.3263
2005	pers.2255	25564184	28972095	346	5.9158
2008	pers.2544	25564184	28998273	351	5.9546
2012	pers.2561	25611835	29038658	346	5.9214
2026	pers.2913	27102613	28997943	220	3.1019
2069	pers.2879	23337531	28997943	767	10.5874
2078	pers.2395	25825171	27913478	206	3.7436
2082	pers.2675	26826193	28973278	242	3.5595
2097	pers.2744	25677384	27496174	173	3.3234
2135	pers.2241	27016546	28973278	233	3.2184
2135	pers.2834	24975513	28973278	432	7.0817
2144	pers.2531	24902890	27271027	260	4.4612
2145	pers.2148	26842908	28997943	242	3.5661
2148	pers.2268	26842908	28997943	242	3.5661
2148	pers.2375	26842908	28997943	242	3.5661
2150	pers.2166	25574663	27788989	248	4.0148
2154	pers.2876	24671503	28942472	482	7.6537
2166	pers.2194	25525887	27788989	268	4.1096
2166	pers.2611	24464557	27788989	440	6.2447
2166	pers.2675	27070866	28973278	223	3.1216
2170	pers.2544	26828316	28998273	245	3.5927
2177	pers.2372	25375393	28927016	384	6.2169
2209	pers.2838	24885725	28929885	452	7.1979
2223	pers.2838	24885725	28927992	451	7.1951
2243	pers.2341	26747372	29039073	262	3.7986
2249	pers.2888	27123461	28972095	211	3.0264
2251	pers.2451	27123461	29017370	219	3.0933
2251	pers.2462	26053853	29038658	274	5.0773
2268	pers.2544	26828316	28998273	245	3.5927
2275	pers.2282	26826193	28839734	221	3.3578
